uri,dcterms:identifier,,ID,rdfs:label,schema:description,schema:category,description:現在の地名,description:リンク,description:備考,description:番号,schema:longitude,schema:latitude,schema:geo^^uri,xywh,schema:url,canvas,schema:relatedLink,schema:image,schema:isPartOf^^uri,description:図
http://example.org/data/10299,10299,,10299,ちやなれのくわ,,その他,瀬戸内町請阿室 、現ジャナレ島・ジャナレノ子（私見）,https://goo.gl/maps/XSJodEjpCA14Tsnj9,,225,,,,"12001,6146,47,219",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12001,6146,47,219","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12001,6146,47,219/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10300,10300,,10300,くらせのはな,,その他,瀬戸内町請阿室 、現ジャナレ島近海（私見）,https://goo.gl/maps/EKL3kjjonCSTuLiw9,,226,,,,"11934,6033,143,45",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11934,6033,143,45","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11934,6033,143,45/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10301,10301,,10301,たにま,,その他,瀬戸内町請阿室、現タンマ瀬（私見）,https://goo.gl/maps/acqYNL9ovPkN4X2z9,,227,,,,"11988,5768,100,55",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11988,5768,100,55","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11988,5768,100,55/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10302,10302,,10302,やんま崎,,崎,瀬戸内町池地、現ヤンマ崎,https://goo.gl/maps/CLRDTRmhqWzj2jV7A,,228,,,,"11829,5401,133,77",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11829,5401,133,77","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11829,5401,133,77/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10303,10303,,10303,かたき崎,,崎,,,,229,,,,"12039,4968,145,63",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12039,4968,145,63","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12039,4968,145,63/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10304,10304,,10304,此間廿町,,その他,,,,230,,,,"12037,4838,152,105",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12037,4838,152,105","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12037,4838,152,105/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10305,10305,,10305,"大嶋之内
よろノ嶋、嶋廻三里廿町",,島,瀬戸内町与路　与路島,https://goo.gl/maps/K2E7ydcoHR5uxNU69,,231,,,,"11586,4665,187,412",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11586,4665,187,412","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11586,4665,187,412/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10306,10306,,10306,このみね,,その他,瀬戸内町与路,https://goo.gl/maps/GujyTY1xZWH27VWHA,,232,,,,"11731,4856,32,102",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11731,4856,32,102","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11731,4856,32,102/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10307,10307,,10307,大瀬,,干瀬,瀬戸内町与路。現青尻崎近辺（私見）,https://goo.gl/maps/Tyd33hTbFefMvxWt7,,233,,,,"11995,4009,36,64",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11995,4009,36,64","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11995,4009,36,64/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10308,10308,,10308,立瀬　,,干瀬,瀬戸内町与路,https://goo.gl/maps/9GTBbnDU6QP5nhVJ7,,234,,,,"12022,4380,38,62",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12022,4380,38,62","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12022,4380,38,62/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10309,10309,,10309,しよひやの崎,,崎,瀬戸内町与路、現瀬早之鼻（私見）,https://goo.gl/maps/Gg7XMkDYzev1J76L9,,235,,,,"12177,4484,179,161",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=12177,4484,179,161","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/12177,4484,179,161/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10310,10310,,10310,うす瀬,,干瀬,瀬戸内町与路、現臼瀬（私見）,https://goo.gl/maps/T68kaSW4h9fmRVR67,,236,,,,"11702,5201,47,117",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11702,5201,47,117","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11702,5201,47,117/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10311,10311,,10311,立神,,その他,瀬戸内町与路、現立神（私見）,https://goo.gl/maps/8yC5hKDbhtGcV5QaA,,237,,,,"11419,5236,36,79",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11419,5236,36,79","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11419,5236,36,79/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10312,10312,,10312,小平瀬,,干瀬,瀬戸内町与路、現小平瀬（私見）,https://goo.gl/maps/RiRbBXofFSvqp1Vs5,,238,,,,"11325,5366,49,92",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11325,5366,49,92","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11325,5366,49,92/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10313,10313,,10313,一ツ瀬,,干瀬,瀬戸内町与路,https://goo.gl/maps/jiXVQd8p1yrmcco47,,239,,,,"11315,4914,46,66",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11315,4914,46,66","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11315,4914,46,66/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10314,10314,,10314,ぬり瀬,,干瀬,瀬戸内町与路、現ヌッ瀬崎（私見）,https://goo.gl/maps/Vfu1mHD2dkFFnRnp6,,240,,,,"11435,4434,102,72",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11435,4434,102,72","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11435,4434,102,72/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10315,10315,,10315,かかみ崎,,崎,瀬戸内町与路、現鏡崎（私見）,https://goo.gl/maps/cQ2PWSGXAexyFw816,,241,,,,"11555,4130,113,75",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11555,4130,113,75","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11555,4130,113,75/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10316,10316,,10316,西之古見湊より徳之嶋内井之川迄、海上十八里午之方ニ当ル,,航路,,,,242,,,,"11334,3281,665,879",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=11334,3281,665,879","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/11334,3281,665,879/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10317,10317,,10317,大嶋之内西之古見湊より徳之嶋之内わにや泊迄、海上十八里未申ノ間ニ当ル,,航路,,,,243,,,,"10828,2734,1294,356",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10828,2734,1294,356","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10828,2734,1294,356/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10319,10319,,10319,東間切大道ヨリあこん村大道迄、四里山坂難所牛馬無往還,,陸路,伊仙町阿権,,,245,,,,"8704,5226,761,139",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8704,5226,761,139","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8704,5226,761,139/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10318,10318,,10318,"徳之嶋
高壱萬九石七斗
嶋廻十七里三町",,島,徳之島,https://goo.gl/maps/ietnDswLXDrZYnZ49,,244,,,,"8807,5394,595,1435",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8807,5394,595,1435","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8807,5394,595,1435/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10320,10320,,10320,さきはる,,崎,天城町与名間、現崎原崎,https://goo.gl/maps/WaeH3ds4zGiBNgzT9,,246,,,,"9978,3377,84,142",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9978,3377,84,142","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9978,3377,84,142/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10321,10321,,10321,かなみ崎,,崎,徳之島町金見、現金見崎（地理院地図）,https://goo.gl/maps/RvbB114cwcQu2zhNA,,247,,,,"10643,4164,146,108",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10643,4164,146,108","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10643,4164,146,108/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10322,10322,,10322,此間壱里,,その他,,,,248,,,,"10760,4176,118,40",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10760,4176,118,40","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10760,4176,118,40/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10323,10323,,10323,とのはら,,その他,徳之島町金見、現トンバラ岩（地理院地図）,https://goo.gl/maps/iYNFPh3U9xFwbQh78,,249,,,,"10963,4087,33,93",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10963,4087,33,93","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10963,4087,33,93/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10324,10324,,10324,しよひやの崎,,崎,徳之島町山,,,250,,,,"10489,4564,190,62",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10489,4564,190,62","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10489,4564,190,62/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10325,10325,,10325,かなま崎,,崎,徳之島町山、現金間崎（地理院地図）,https://goo.gl/maps/GMUdtS3W1K8t2wW39,,251,,,,"10481,4767,141,52",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10481,4767,141,52","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10481,4767,141,52/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10326,10326,,10326,黒はす崎,,崎,徳之島町花徳,,,252,,,,"10257,4945,154,79",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10257,4945,154,79","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10257,4945,154,79/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10327,10327,,10327,池,,池,,,,253,,,,"9903,5041,37,37",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9903,5041,37,37","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9903,5041,37,37/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10328,10328,,10328,おつの崎,,崎,徳之島町井之川,https://goo.gl/maps/YnFyw1zozxYf28Ht7,,254,,,,"10327,5440,146,55",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10327,5440,146,55","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10327,5440,146,55/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10329,10329,,10329,井ノ川,此井之川、入廿五間、広サ廿間、深十弐尋、大船出入不自由,港湾,徳之島町井之川、現井之川,https://goo.gl/maps/4khi7UhQv5Ydmxky5,,255,,,,"10300,5729,801,193",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10300,5729,801,193","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10300,5729,801,193/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10330,10330,,10330,井ノ川崎,,崎,徳之島町井之川,https://goo.gl/maps/yCtJf2LmEtb6HSJLA,,256,,,,"10668,6051,118,56",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10668,6051,118,56","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10668,6051,118,56/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10331,10331,,10331,井ノ川より秋徳湊迄海上壱里半,,航路,,,,257,,,,"10407,6156,377,442",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=10407,6156,377,442","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/10407,6156,377,442/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10332,10332,,10332,秋徳,此秋徳湊、入壱町、広さ一町、深サ五尋、大船三艘程繋ル、東風南風之時船繋リ不成,港湾,徳之島町亀徳,https://goo.gl/maps/uCzZGPfrawcJ96WX9,,258,,,,"9920,6334,599,880",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9920,6334,599,880","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9920,6334,599,880/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10333,10333,,10333,たつ口,,その他,徳之島町亀津,https://goo.gl/maps/cCKGDUTt78ShbcBbA,,259,,,,"9902,6704,97,109",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9902,6704,97,109","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9902,6704,97,109/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10334,10334,,10334,かくちな崎,,崎,徳之島町亀津,https://goo.gl/maps/7Hh51eKL6jJFwKvm6,,260,,,,"9821,6864,120,158",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9821,6864,120,158","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9821,6864,120,158/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10335,10335,,10335,くらひの崎,,崎,徳之島町亀津,https://goo.gl/maps/DuAqR8wyoqFnspyQ8,,261,,,,"9552,7102,50,150",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=9552,7102,50,150","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/9552,7102,50,150/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10336,10336,,10336,秋徳湊より永良部嶋和泊迄、海上十八里未申之間ニ当ル,,航路,,,,262,,,,"8476,7262,1066,504",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8476,7262,1066,504","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8476,7262,1066,504/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10337,10337,,10337,廉川,,川,伊仙町阿三、現鹿浦川に相当する（JNママ）,https://goo.gl/maps/9Ts6zinPuFFqvH9p9,,263,,,,"7864,6405,70,35",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7864,6405,70,35","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/7864,6405,70,35/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10340,10340,,10340,歩渡り,,渡河点,,,,266,,,,"7946,6063,64,69",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7946,6063,64,69","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/7946,6063,64,69/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10339,10339,,10339,あこん川,,川,伊仙町阿権,https://goo.gl/maps/kJwMeBBZbiipfTn58,,265,,,,"7785,6173,103,46",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7785,6173,103,46","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/7785,6173,103,46/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10338,10338,,10338,歩渡り,,渡河点,,,,264,,,,"8101,6281,78,52",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8101,6281,78,52","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8101,6281,78,52/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10341,10341,,10341,犬たぶ崎,,崎,伊仙町犬田布、現　犬他布岬,https://goo.gl/maps/zKU1HtfoKtog33EG8,,267,,,,"6966,5828,147,51",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=6966,5828,147,51","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/6966,5828,147,51/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10342,10342,,10342,あきり神川,,川,天城町西阿木名 西阿木名,https://goo.gl/maps/73EdHr88uEM4wfdP9,,268,,,,"8046,5162,115,70",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8046,5162,115,70","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8046,5162,115,70/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10343,10343,,10343,歩渡り,,渡河点,,,,269,,,,"8138,5262,69,36",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=8138,5262,69,36","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/8138,5262,69,36/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
http://example.org/data/10344,10344,,10344,天摩崎,,崎,,,,270,,,,"7756,4878,168,77",https://hi-ut.github.io/map/iiif/efd483100f1b1b1f8cf5781af08b6325/manifest.json,https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1,"https://lab-hi.github.io/map/iiif/1/manifest.json/canvas/p1#xywh=7756,4878,168,77","https://iiif.dl.itc.u-tokyo.ac.jp/iiif/tmp/hi/1.tif/7756,4878,168,77/200,/0/default.jpg",http://example.org/data/shoho-0001,正保琉球国絵図写
